945;Evoke Pharma,EVOK;{"symbol":"EVOK","name":"Evoke Pharma, Inc.","marketCap":"$39.86M","ipoYear":"2013","sector":"Health Care","industry":"Major Pharmaceuticals"}
946;Evolving Systems,EVOL;{"symbol":"EVOL","name":"Evolving Systems, Inc.","marketCap":"$63M","ipoYear":"1998","sector":"Technology","industry":"EDP Services"}
947;Exa Corporation,EXA;{"symbol":"EXA","name":"Exa Corporation","marketCap":"$210.72M","ipoYear":"2012","sector":"Technology","industry":"Computer Software: Prepackaged Software"}
948;Exact Sciences Corporation,EXAS;{"symbol":"EXAS","name":"Exact Sciences Corporation","marketCap":"$3.79B","ipoYear":"2001","sector":"Health Care","industry":"Biotechnology: Commercial Physical & Biological Resarch"}
949;Exactech,EXAC;{"symbol":"EXAC","name":"Exactech, Inc.","marketCap":"$430.8M","ipoYear":"1996","sector":"Health Care","industry":"Industrial Specialties"}
950;Exelixis,EXEL;{"symbol":"EXEL","name":"Exelixis, Inc.","marketCap":"$6.9B","ipoYear":"2000","sector":"Health Care","industry":"Biotechnology: Commercial Physical & Biological Resarch"}
951;EXFO,EXFO;{"symbol":"EXFO","name":"EXFO Inc","marketCap":"$120.38M","ipoYear":"n/a","sector":"Capital Goods","industry":"Electrical Products"}
952;ExlService Holdings,EXLS;{"symbol":"EXLS","name":"ExlService Holdings, Inc.","marketCap":"$1.88B","ipoYear":"2006","sector":"Miscellaneous","industry":"Business Services"}
953;Expedia,EXPE;{"symbol":"EXPE","name":"Expedia, Inc.","marketCap":"$22.32B","ipoYear":"n/a","sector":"Consumer Services","industry":"Transportation Services"}
954;Expeditors International of Washington,EXPD;{"symbol":"EXPD","name":"Expeditors International of Washington, Inc.","marketCap":"$10.05B","ipoYear":"n/a","sector":"Transportation","industry":"Oil Refining/Marketing"}
955;Exponent,EXPO;{"symbol":"EXPO","name":"Exponent, Inc.","marketCap":"$1.49B","ipoYear":"n/a","sector":"Consumer Services","industry":"Professional Services"}
956;Express Scripts Holding Company,ESRX;{"symbol":"ESRX","name":"Express Scripts Holding Company","marketCap":"$38.35B","ipoYear":"1992","sector":"Health Care","industry":"Medical/Nursing Services"}
957;Extraction Oil & Gas,XOG;{"symbol":"XOG","name":"Extraction Oil & Gas, Inc.","marketCap":"$2.3B","ipoYear":"2016","sector":"Energy","industry":"Oil & Gas Production"}
958;Extreme Networks,EXTR;{"symbol":"EXTR","name":"Extreme Networks, Inc.","marketCap":"$1.08B","ipoYear":"1999","sector":"Technology","industry":"Computer Communications Equipment"}
959;Eyegate Pharmaceuticals,EYEG;{"symbol":"EYEG","name":"Eyegate Pharmaceuticals, Inc.","marketCap":"$21.65M","ipoYear":"n/a","sector":"Health Care","industry":"Major Pharmaceuticals"}
960;Eyegate Pharmaceuticals,EYEGW;{"symbol":"EYEGW","name":"Eyegate Pharmaceuticals, Inc.","marketCap":"n/a","ipoYear":"n/a","sector":"Health Care","industry":"Major Pharmaceuticals"}
961;EZCORP,EZPW;{"symbol":"EZPW","name":"EZCORP, Inc.","marketCap":"$494.06M","ipoYear":"1991","sector":"Consumer Services","industry":"Other Specialty Stores"}
962;F5 Networks,FFIV;{"symbol":"FFIV","name":"F5 Networks, Inc.","marketCap":"$8.27B","ipoYear":"1999","sector":"Technology","industry":"Computer Communications Equipment"}
963;Facebook,FB;{"symbol":"FB","name":"Facebook, Inc.","marketCap":"$436.41B","ipoYear":"2012","sector":"Technology","industry":"Computer Software: Programming, Data Processing"}
964;FairPoint Communications,FRP;{"symbol":"FRP","name":"FairPoint Communications, Inc.","marketCap":"$408.98M","ipoYear":"n/a","sector":"Public Utilities","industry":"Telecommunications Equipment"}
965;FalconStor Software,FALC;{"symbol":"FALC","name":"FalconStor Software, Inc.","marketCap":"$11.98M","ipoYear":"n/a","sector":"Technology","industry":"Computer Software: Prepackaged Software"}
966;Famous Dave39s of America,DAVE;{"symbol":"DAVE","name":"Famous Dave39s of America, Inc.","marketCap":"$26.44M","ipoYear":"n/a","sector":"Consumer Services","industry":"Restaurants"}
967;Fanhua,FANH;{"symbol":"FANH","name":"Fanhua Inc.","marketCap":"$550.76M","ipoYear":"n/a","sector":"Finance","industry":"Specialty Insurers"}
968;Farmer Brothers Company,FARM;{"symbol":"FARM","name":"Farmer Brothers Company","marketCap":"$507.02M","ipoYear":"n/a","sector":"Consumer Non-Durables","industry":"Packaged Foods"}
969;Farmers & Merchants Bancorp,FMAO;{"symbol":"FMAO","name":"Farmers & Merchants Bancorp, Inc.","marketCap":"$272.62M","ipoYear":"n/a","sector":"Finance","industry":"Savings Institutions"}
970;Farmers Capital Bank Corporation,FFKT;{"symbol":"FFKT","name":"Farmers Capital Bank Corporation","marketCap":"$283.2M","ipoYear":"n/a","sector":"Finance","industry":"Major Banks"}
971;Farmers National Banc Corp.,FMNB;{"symbol":"FMNB","name":"Farmers National Banc Corp.","marketCap":"$387.05M","ipoYear":"n/a","sector":"Finance","industry":"Major Banks"}
972;FARO Technologies,FARO;{"symbol":"FARO","name":"FARO Technologies, Inc.","marketCap":"$602.58M","ipoYear":"1997","sector":"Capital Goods","industry":"Industrial Machinery/Components"}
973;Fastenal Company,FAST;{"symbol":"FAST","name":"Fastenal Company","marketCap":"$12.18B","ipoYear":"1987","sector":"Consumer Services","industry":"RETAIL: Building Materials"}
974;Fate Therapeutics,FATE;{"symbol":"FATE","name":"Fate Therapeutics, Inc.","marketCap":"$131.24M","ipoYear":"2013","sector":"Health Care","industry":"Biotechnology: Biological Products (No Diagnostic Substances)"}
975;Fauquier Bankshares,FBSS;{"symbol":"FBSS","name":"Fauquier Bankshares, Inc.","marketCap":"$70.67M","ipoYear":"n/a","sector":"Finance","industry":"Major Banks"}
976;Federated National Holding Company,FNHC;{"symbol":"FNHC","name":"Federated National Holding Company","marketCap":"$217.68M","ipoYear":"n/a","sector":"Finance","industry":"Property-Casualty Insurers"}
977;Female Health Company (The),FHCO;{"symbol":"FHCO","name":"Female Health Company (The)","marketCap":"$37.29M","ipoYear":"n/a","sector":"Basic Industries","industry":"Specialty Chemicals"}
978;Fenix Parts,FENX;{"symbol":"FENX","name":"Fenix Parts, Inc.","marketCap":"$31.62M","ipoYear":"2015","sector":"Consumer Services","industry":"Motor Vehicles"}
979;Ferroglobe PLC,GSM;{"symbol":"GSM","name":"Ferroglobe PLC","marketCap":"$1.96B","ipoYear":"n/a","sector":"Capital Goods","industry":"Metal Fabrications"}
980;Fibrocell Science,FCSC;{"symbol":"FCSC","name":"Fibrocell Science Inc","marketCap":"$57.75M","ipoYear":"n/a","sector":"Health Care","industry":"Major Pharmaceuticals"}
981;FibroGen,FGEN;{"symbol":"FGEN","name":"FibroGen, Inc","marketCap":"$2.2B","ipoYear":"2014","sector":"Health Care","industry":"Major Pharmaceuticals"}
982;Fidelity Nasdaq Composite Index Tracking Stock,ONEQ;{"symbol":"ONEQ","name":"Fidelity Nasdaq Composite Index Tracking Stock","marketCap":"$797.81M","ipoYear":"n/a","sector":"n/a","industry":"n/a"}
983;Fidelity Southern Corporation,LION;{"symbol":"LION","name":"Fidelity Southern Corporation","marketCap":"$592.18M","ipoYear":"n/a","sector":"Finance","industry":"Major Banks"}
984;Fidus Investment Corporation,FDUS;{"symbol":"FDUS","name":"Fidus Investment Corporation","marketCap":"$375.27M","ipoYear":"2011","sector":"n/a","industry":"n/a"}
985;Fiesta Restaurant Group,FRGI;{"symbol":"FRGI","name":"Fiesta Restaurant Group, Inc.","marketCap":"$556.16M","ipoYear":"n/a","sector":"Consumer Services","industry":"Restaurants"}
986;Fifth Street Asset Management,FSAM;{"symbol":"FSAM","name":"Fifth Street Asset Management Inc.","marketCap":"$184.49M","ipoYear":"2014","sector":"Finance","industry":"Investment Managers"}
987;Fifth Street Finance Corp.,FSC;{"symbol":"FSC","name":"Fifth Street Finance Corp.","marketCap":"$555.38M","ipoYear":"2008","sector":"n/a","industry":"n/a"}
988;Fifth Street Finance Corp.,FSCFL;{"symbol":"FSCFL","name":"Fifth Street Finance Corp.","marketCap":"n/a","ipoYear":"n/a","sector":"n/a","industry":"n/a"}
989;Fifth Street Senior Floating Rate Corp.,FSFR;{"symbol":"FSFR","name":"Fifth Street Senior Floating Rate Corp.","marketCap":"$223.06M","ipoYear":"n/a","sector":"n/a","industry":"n/a"}
990;Fifth Third Bancorp,FITB;{"symbol":"FITB","name":"Fifth Third Bancorp","marketCap":"$18.82B","ipoYear":"n/a","sector":"Finance","industry":"Major Banks"}
991;Fifth Third Bancorp,FITBI;{"symbol":"FITBI","name":"Fifth Third Bancorp","marketCap":"$537.66M","ipoYear":"n/a","sector":"Finance","industry":"Major Banks"}
992;Financial Engines,FNGN;{"symbol":"FNGN","name":"Financial Engines, Inc.","marketCap":"$2.32B","ipoYear":"2010","sector":"Finance","industry":"Investment Managers"}
993;Financial Institutions,FISI;{"symbol":"FISI","name":"Financial Institutions, Inc.","marketCap":"$435.54M","ipoYear":"1999","sector":"Finance","industry":"Major Banks"}
994;Finisar Corporation,FNSR;{"symbol":"FNSR","name":"Finisar Corporation","marketCap":"$2.96B","ipoYear":"1999","sector":"Technology","industry":"Semiconductors"}
995;Finjan Holdings,FNJN;{"symbol":"FNJN","name":"Finjan Holdings, Inc.","marketCap":"$75.07M","ipoYear":"n/a","sector":"Miscellaneous","industry":"Multi-Sector Companies"}
996;FinTech Acquisition Corp. II,FNTE;{"symbol":"FNTE","name":"FinTech Acquisition Corp. II","marketCap":"$234.15M","ipoYear":"2017","sector":"Finance","industry":"Business Services"}
997;FinTech Acquisition Corp. II,FNTEU;{"symbol":"FNTEU","name":"FinTech Acquisition Corp. II","marketCap":"n/a","ipoYear":"2017","sector":"Finance","industry":"Business Services"}
998;FinTech Acquisition Corp. II,FNTEW;{"symbol":"FNTEW","name":"FinTech Acquisition Corp. II","marketCap":"n/a","ipoYear":"2017","sector":"Finance","industry":"Business Services"}
999;FireEye,FEYE;{"symbol":"FEYE","name":"FireEye, Inc.","marketCap":"$2.75B","ipoYear":"2013","sector":"Technology","industry":"Computer peripheral equipment"}
1000;First Bancorp,FBNC;{"symbol":"FBNC","name":"First Bancorp","marketCap":"$747.35M","ipoYear":"1987","sector":"Finance","industry":"Major Banks"}
1001;First Bancorp (ME),FNLC;{"symbol":"FNLC","name":"First Bancorp, Inc (ME)","marketCap":"$292.39M","ipoYear":"n/a","sector":"Finance","industry":"Major Banks"}
1002;First Bank,FRBA;{"symbol":"FRBA","name":"First Bank","marketCap":"$134.73M","ipoYear":"2013","sector":"n/a","industry":"n/a"}
1003;First Busey Corporation,BUSE;{"symbol":"BUSE","name":"First Busey Corporation","marketCap":"$1.1B","ipoYear":"n/a","sector":"Finance","industry":"Major Banks"}
1004;First Business Financial Services,FBIZ;{"symbol":"FBIZ","name":"First Business Financial Services, Inc.","marketCap":"$200.52M","ipoYear":"n/a","sector":"Finance","industry":"Major Banks"}
1005;First Capital,FCAP;{"symbol":"FCAP","name":"First Capital, Inc.","marketCap":"$102.1M","ipoYear":"n/a","sector":"Finance","industry":"Savings Institutions"}
1006;First Cash,FCFS;{"symbol":"FCFS","name":"First Cash, Inc.","marketCap":"$2.82B","ipoYear":"1991","sector":"Consumer Services","industry":"Other Specialty Stores"}
1007;First Citizens BancShares,FCNCA;{"symbol":"FCNCA","name":"First Citizens BancShares, Inc.","marketCap":"$4.32B","ipoYear":"n/a","sector":"Finance","industry":"Major Banks"}
1008;First Community Bancshares,FCBC;{"symbol":"FCBC","name":"First Community Bancshares, Inc.","marketCap":"$455.52M","ipoYear":"n/a","sector":"Finance","industry":"Major Banks"}
1009;First Community Corporation,FCCO;{"symbol":"FCCO","name":"First Community Corporation","marketCap":"$142.31M","ipoYear":"n/a","sector":"Finance","industry":"Major Banks"}
1010;First Community Financial Partners,FCFP;{"symbol":"FCFP","name":"First Community Financial Partners, Inc.","marketCap":"$228.02M","ipoYear":"n/a","sector":"Finance","industry":"Major Banks"}
1011;First Connecticut Bancorp,FBNK;{"symbol":"FBNK","name":"First Connecticut Bancorp, Inc.","marketCap":"$404.48M","ipoYear":"2011","sector":"Finance","industry":"Banks"}
1012;First Defiance Financial Corp.,FDEF;{"symbol":"FDEF","name":"First Defiance Financial Corp.","marketCap":"$532.05M","ipoYear":"n/a","sector":"Finance","industry":"Savings Institutions"}
1013;First Financial Bancorp.,FFBC;{"symbol":"FFBC","name":"First Financial Bancorp.","marketCap":"$1.67B","ipoYear":"n/a","sector":"Finance","industry":"Major Banks"}
1014;First Financial Bancorp.,FFBCW;{"symbol":"FFBCW","name":"First Financial Bancorp.","marketCap":"n/a","ipoYear":"n/a","sector":"Finance","industry":"Major Banks"}
1015;First Financial Bankshares,FFIN;{"symbol":"FFIN","name":"First Financial Bankshares, Inc.","marketCap":"$2.79B","ipoYear":"n/a","sector":"Finance","industry":"Major Banks"}
1016;First Financial Corporation Indiana,THFF;{"symbol":"THFF","name":"First Financial Corporation Indiana","marketCap":"$571.46M","ipoYear":"n/a","sector":"Finance","industry":"Major Banks"}
1017;First Financial Northwest,FFNW;{"symbol":"FFNW","name":"First Financial Northwest, Inc.","marketCap":"$178.12M","ipoYear":"n/a","sector":"Finance","industry":"Major Banks"}
1018;First Foundation,FFWM;{"symbol":"FFWM","name":"First Foundation Inc.","marketCap":"$541.81M","ipoYear":"n/a","sector":"Finance","industry":"Major Banks"}
1019;First Guaranty Bancshares,FGBI;{"symbol":"FGBI","name":"First Guaranty Bancshares, Inc.","marketCap":"$207.35M","ipoYear":"n/a","sector":"Finance","industry":"Savings Institutions"}
1020;First Hawaiian,FHB;{"symbol":"FHB","name":"First Hawaiian, Inc.","marketCap":"$4.05B","ipoYear":"2016","sector":"Finance","industry":"Major Banks"}
1021;First Internet Bancorp,INBK;{"symbol":"INBK","name":"First Internet Bancorp","marketCap":"$182.91M","ipoYear":"n/a","sector":"Finance","industry":"Major Banks"}
1022;First Internet Bancorp,INBKL;{"symbol":"INBKL","name":"First Internet Bancorp","marketCap":"n/a","ipoYear":"n/a","sector":"Finance","industry":"Major Banks"}
1023;First Interstate BancSystem,FIBK;{"symbol":"FIBK","name":"First Interstate BancSystem, Inc.","marketCap":"$2.05B","ipoYear":"2010","sector":"Finance","industry":"Major Banks"}
1024;First Merchants Corporation,FRME;{"symbol":"FRME","name":"First Merchants Corporation","marketCap":"$1.64B","ipoYear":"n/a","sector":"Finance","industry":"Major Banks"}
1025;First Mid-Illinois Bancshares,FMBH;{"symbol":"FMBH","name":"First Mid-Illinois Bancshares, Inc.","marketCap":"$425.74M","ipoYear":"n/a","sector":"Finance","industry":"Major Banks"}
1026;First Midwest Bancorp,FMBI;{"symbol":"FMBI","name":"First Midwest Bancorp, Inc.","marketCap":"$2.56B","ipoYear":"n/a","sector":"Finance","industry":"Major Banks"}
1027;First Northwest Bancorp,FNWB;{"symbol":"FNWB","name":"First Northwest Bancorp","marketCap":"$189.74M","ipoYear":"2015","sector":"Finance","industry":"Banks"}
1028;First Savings Financial Group,FSFG;{"symbol":"FSFG","name":"First Savings Financial Group, Inc.","marketCap":"$116.97M","ipoYear":"n/a","sector":"Finance","industry":"Savings Institutions"}
1029;First Solar,FSLR;{"symbol":"FSLR","name":"First Solar, Inc.","marketCap":"$4.18B","ipoYear":"2006","sector":"Technology","industry":"Semiconductors"}
1030;First South Bancorp,FSBK;{"symbol":"FSBK","name":"First South Bancorp Inc","marketCap":"$153.54M","ipoYear":"n/a","sector":"Finance","industry":"Major Banks"}
1031;First Trust Alternative Absolute Return Strategy ETF,FAAR;{"symbol":"FAAR","name":"First Trust Alternative Absolute Return Strategy ETF","marketCap":"$6M","ipoYear":"n/a","sector":"n/a","industry":"n/a"}
1032;First Trust Asia Pacific Ex-Japan AlphaDEX Fund,FPA;{"symbol":"FPA","name":"First Trust Asia Pacific Ex-Japan AlphaDEX Fund","marketCap":"$45.5M","ipoYear":"n/a","sector":"n/a","industry":"n/a"}
1033;First Trust BICK Index Fund,BICK;{"symbol":"BICK","name":"First Trust BICK Index Fund","marketCap":"$160.06M","ipoYear":"n/a","sector":"n/a","industry":"n/a"}
1034;First Trust Brazil AlphaDEX Fund,FBZ;{"symbol":"FBZ","name":"First Trust Brazil AlphaDEX Fund","marketCap":"$24.28M","ipoYear":"n/a","sector":"n/a","industry":"n/a"}
1035;First Trust California Municipal Highome ETF,FCAL;{"symbol":"FCAL","name":"First Trust California Municipal High income ETF","marketCap":"n/a","ipoYear":"n/a","sector":"n/a","industry":"n/a"}
1036;First Trust Canada AlphaDEX Fund,FCAN;{"symbol":"FCAN","name":"First Trust Canada AlphaDEX Fund","marketCap":"$5.67M","ipoYear":"n/a","sector":"n/a","industry":"n/a"}
1037;First Trust Capital Strength ETF,FTCS;{"symbol":"FTCS","name":"First Trust Capital Strength ETF","marketCap":"$427.11M","ipoYear":"n/a","sector":"n/a","industry":"n/a"}
1038;First Trust CEFome Opportunity ETF,FCEF;{"symbol":"FCEF","name":"First Trust CEF Income Opportunity ETF","marketCap":"$27.89M","ipoYear":"n/a","sector":"n/a","industry":"n/a"}
1039;First Trust China AlphaDEX Fund,FCA;{"symbol":"FCA","name":"First Trust China AlphaDEX Fund","marketCap":"$4.68M","ipoYear":"n/a","sector":"n/a","industry":"n/a"}
1040;First Trust Cloud Computing ETF,SKYY;{"symbol":"SKYY","name":"First Trust Cloud Computing ETF","marketCap":"$899.48M","ipoYear":"n/a","sector":"n/a","industry":"n/a"}
1041;First Trust Developed International Equity Select ETF,RNDM;{"symbol":"RNDM","name":"First Trust Developed International Equity Select ETF","marketCap":"n/a","ipoYear":"n/a","sector":"n/a","industry":"n/a"}
1042;First Trust Developed Markets Ex-US AlphaDEX Fund,FDT;{"symbol":"FDT","name":"First Trust Developed Markets Ex-US AlphaDEX Fund","marketCap":"$479.32M","ipoYear":"n/a","sector":"n/a","industry":"n/a"}
1043;First Trust Developed Markets ex-US Small Cap AlphaDEX Fund,FDTS;{"symbol":"FDTS","name":"First Trust Developed Markets ex-US Small Cap AlphaDEX Fund","marketCap":"$7.62M","ipoYear":"n/a","sector":"n/a","industry":"n/a"}
1044;First Trust Dorsey Wright Dynamic Focus 5 ETF,FVC;{"symbol":"FVC","name":"First Trust Dorsey Wright Dynamic Focus 5 ETF","marketCap":"$318.09M","ipoYear":"n/a","sector":"n/a","industry":"n/a"}
1045;First Trust Dorsey Wright Focus 5 ETF,FV;{"symbol":"FV","name":"First Trust Dorsey Wright Focus 5 ETF","marketCap":"$2.42B","ipoYear":"n/a","sector":"n/a","industry":"n/a"}
1046;First Trust Dorsey Wright International Focus 5 ETF,IFV;{"symbol":"IFV","name":"First Trust Dorsey Wright International Focus 5 ETF","marketCap":"$665.8M","ipoYear":"n/a","sector":"n/a","industry":"n/a"}
